Acapulco de Juárez,Date,Tijuana,Mexicali,Ensenada,La Paz,Los Cabos,Campeche,Ciudad del Carmen,Torreón,Saltillo,Piedras Negras,Monclova,Acuña,Ramos Arizpe,Colima,Manzanillo,Villa de Álvarez,Tuxtla Gutiérrez,Tapachula,San Cristóbal de las Casas,Chihuahua,Juárez (Chihuahua),Delicias,Cuauhtémoc (Chihuahua),Nuevo Casas Grandes,Azcapotzalco,Coyoacán,Cuajimalpa de Morelos,Gustavo A. Madero,Iztacalco,Iztapalapa,La Magdalena Contreras,Álvaro Obregón (CDMX),Tláhuac,Tlalpan,Xochimilco,Benito Juárez (CDMX),Cuauhtémoc (CDMX),Miguel Hidalgo,Venustiano Carranza (CDMX),Durango,Gómez Palacio (Durango),León,Irapuato,Celaya,Guanajuato,Salamanca,San Miguel de Allende,Chilpancingo de los Bravo,Pachuca de Soto,Tulancingo de Bravo,Guadalajara,Puerto Vallarta,Lagos de Moreno,Tlaquepaque,Zapopan,Toluca,Texcoco,Cuautitlán,Atizapán de Zaragoza,Coacalco de Berriozábal,Cuautitlán Izcalli,Chalco,Ecatepec de Morelos,Ixtapaluca,Metepec (Edomex),Huixquilucan,Naucalpan de Juárez,Tultitlán,Nezahualcóyotl,Los Reyes La Paz,Tlalnepantla de Baz,Tecámac,Lerma,Morelia,Uruapan,Lázaro Cárdenas (Michoacán),Cuernavaca,Tepic,Bahía de Banderas,Monterrey,San Pedro Garza García,Guadalupe (NL),San Nicolás de los Garza,Gral. Escobedo,Santa Catarina (NL),Apodaca,Oaxaca de Juárez,Puebla,Tehuacán,San Andrés Cholula,Querétaro,San Juan del Río (querétaro),Corregidora,Othón P. Blanco,Benito Juárez (quintana roo),Solidaridad,San Luis Potosí,Ciudad Valles,Soledad de Graciano Sánchez,Culiacán,Mazatlán,Ahome,Guasave,Salvador Alvarado,Hermosillo,Cajeme,Nogales (sonora),Guaymas,San Luis Río Colorado,Navojoa,Centro,Nuevo Laredo,Tampico,Reynosa,Matamoros (tamaulipas),Victoria (tamaulipas),Ciudad Madero,Altamira,Apizaco,Tlaxcala,Veracruz,Xalapa,Coatzacoalcos,Boca del Río,Mérida,Zacatecas,Fresnillo,Guadalupe (Zacatecas)
832129,2018-08-01 00:00:00,2675972,3604456,877723,1068297,933241,463957,382824,2000973,2324777,349218,479914,219382,164377,458700,235033,102969,906962,304864,123658,4296536,2626499,315587,363222,123752,2267734,2617557,4326122,1721142,462336,1730341,329802,16204022,101389,1605073,269362,5030561,10742788,6328458,1594113,976182,534797,2192126,615393,648639,986897,153060,217968,322013,859653,129259,3096110,682837,73066,652656,4542815,2132481,271955,209567,742459,467063,968055,188241,1164052,294145,839141,888853,2465007,257422,580534,118623,1689772,394686,331947,5033190,366669,203936,1390511,642461,213122,7270447,1628309,1049580,1214424,474666,492398,1270209,686527,3214365,190018,530025,3852979,319774,426301,610470,3328526,1209918,2252138,210020,115889,2596785,722681,655678,265876,78529,3826500,880740,436763,286626,256586,253927,1720478,386952,1048083,1136890,513542,1291256,361311,191350,148234,145466,851756,1245386,526910,635302,2445803,356878,125333,193194
680545,2018-09-01 00:00:00,2495629,3514665,788514,951894,808350,430870,370172,1866324,2188817,321536,439903,208418,154984,414493,215364,102089,800450,277262,107894,4121234,2469085,299032,348991,119458,2220968,2438298,4329163,1624940,478496,1602367,318916,16946189,101537,1605038,255864,4657616,10008346,6067132,1578460,906431,508879,2053166,573482,614836,931299,145767,210099,278455,800819,118103,2936609,576030,76464,663985,4345144,1956492,249921,207213,739750,431909,924853,175850,1085383,274827,813236,887727,2274570,250580,541404,110490,1576485,379498,314974,4610418,341073,186578,1297532,583303,170686,6871388,1513787,994818,1147445,435754,441908,1169073,621432,3060241,173881,519911,3738188,308375,413729,514519,2789479,961627,2157251,193480,142006,2464987,628484,601979,251472,72443,3663816,832779,419320,265783,249676,235480,1593249,363399,967816,1058062,500315,1227081,342832,183536,145627,139346,765940,1154359,476510,587673,2319609,337000,119340,192564
782324,2018-10-01 00:00:00,2740585,4001482,854168,1129134,984356,485416,411143,2084214,2466406,359390,498252,231329,174050,456008,237055,107700,887884,309412,118163,4384328,2684237,315372,373520,124848,2507377,2764749,4558847,1871315,538461,1715278,350918,21544105,107821,1753984,293585,5429623,11244594,6945515,1802005,999424,549289,2268239,634173,677202,1050173,160186,245315,354016,895461,127906,3555148,669180,81423,730306,4793888,2298892,273199,255290,804128,474949,1023568,198049,1206340,300665,904678,986978,2536105,270878,676540,130718,1774512,435248,359075,4814436,376764,208149,1415445,646297,204988,8865451,1761288,1150127,1306410,499555,512045,1324449,727925,3408177,193110,574966,4150827,331297,451111,589546,3447591,1074189,3154565,230698,154351,3232532,690967,698082,282793,81202,4044612,926805,451242,287676,262450,256946,1787290,408294,1079019,1196182,555620,1331016,368665,203613,153822,149675,850445,1300923,517613,635008,2610270,376564,128817,201127
818283,2018-11-01 00:00:00,2620382,3663615,837256,1116756,1033517,475122,395410,2039784,2354461,343010,478381,213385,160203,461155,238587,107113,874857,320572,120819,4349459,2556822,307896,361910,122344,2625869,2721820,4478932,1874540,576573,1825229,332401,22054341,105028,1859787,273178,5469615,11709360,5708815,1759760,1007579,534054,2329355,649418,693550,1009687,163106,238692,320201,904422,125858,3221411,766023,79850,713279,4750500,2209371,277613,233422,781762,501897,1075382,197986,1237200,310905,925204,964798,2563572,260801,624443,130704,1778276,434211,366795,5435202,372383,205113,1476006,650576,238502,7395068,1755457,1086509,1274403,493824,479010,1284619,713414,3396584,194878,531719,4065862,340637,435363,609071,3210141,1152692,2357593,209989,152519,2747571,743779,700543,282565,80591,3904744,911134,447259,283578,253776,256163,1750783,380502,1055453,1173715,535214,1268777,350651,190110,152630,152396,827121,1288986,500906,651615,2585484,371368,127973,193336
1085468,2018-12-01 00:00:00,2899650,3920689,894813,1260158,1168905,597050,482892,2357156,2750986,381192,576256,244214,179762,539453,293624,122318,1057414,405338,145378,4801197,2691944,352911,418129,140421,2937027,3103090,4561055,2128796,546256,2186931,350051,24585421,121286,2096436,279953,6116668,12586819,6120933,1831998,1167342,616098,2567712,749935,799793,1064152,191251,238014,387668,1061995,150580,3558301,910729,88523,736793,5216584,2423328,318511,271533,844335,636974,1275574,238226,1454843,374100,1064488,1021032,2978191,291864,741383,147104,2088849,501280,461049,5924156,426648,244479,1691752,778973,288314,8014652,2019180,1203068,1468074,576107,518543,1364499,824683,3933000,227580,514983,4462210,388932,452970,702666,3678887,1336589,2763941,251932,177523,3212129,907668,843914,337207,99000,4388425,1036277,492191,319698,279375,320384,2127385,438816,1286637,1304163,613883,1469072,401360,216468,181405,174258,980969,1527204,636849,816322,3010110,440071,146129,209150
923962,2019-01-01 00:00:00,2616221,3614940,811036,1108115,1046888,487151,407778,2020764,2285182,340092,497738,214904,163355,475121,257098,112140,866016,314959,123840,4258965,2419313,310634,371661,122999,2627661,2595155,4295883,1717539,485189,1736291,317716,22920025,100539,1702992,242307,5410097,11726487,5778502,1585071,1003748,536308,1821728,571597,663161,837226,135946,211520,338437,865384,132029,2874898,875774,61161,598208,3971262,1890100,250743,213834,747255,461655,995618,180267,1109604,270865,797050,916750,2453449,247163,573834,117841,1685356,392563,281620,5216091,354875,209738,1443012,686703,287362,6758254,1718676,1038883,1190133,451300,450277,1204229,707526,3290525,195400,505026,3897105,331328,413476,664455,3396488,1284003,2247754,213084,152021,2684533,737772,672719,283011,83247,3809954,878249,440718,269781,252267,255986,1794644,372400,1024576,1058328,504685,1250378,346187,196436,155889,146614,844878,1291936,513564,649813,2570380,371409,122491,197842
783309,2019-02-01 00:00:00,2498608,3412785,766045,1053060,994809,441081,386225,1929456,2206702,295519,492389,205530,155342,421571,243893,100759,824972,290188,111667,4086204,2348168,294051,354893,120051,2502869,2425279,4133645,1620467,483732,1613804,305992,22060943,100700,1605863,234707,5059720,11352163,4583705,1527411,921472,508477,1909956,572303,631401,822928,137536,230533,303998,835468,129592,2927729,804777,67703,634038,4115514,1874140,242564,202218,720362,448778,913076,162204,1084764,259608,802316,854929,2266405,239286,558364,115938,1566927,379738,278261,4458714,337676,193458,1290290,605863,258707,6685717,1653550,1000046,1175129,440003,434932,1147561,645668,3072040,175416,520181,3695322,309618,406608,616891,3186813,1160645,2123820,190757,146976,2540928,690139,633018,257839,74871,3655492,819763,430067,281982,234180,233962,1724622,372421,964801,1066535,542184,1186768,328419,197017,146249,138254,786110,1170752,496131,585839,2424754,353234,115938,186875
856944,2019-03-01 00:00:00,2830972,3726048,870695,1164348,1131534,469787,427024,2098879,2352952,321718,532241,221750,168405,455828,266748,113587,867553,322023,122004,4510418,2594983,332002,398604,134986,2788380,2668850,4722105,1798066,516553,1786745,337591,25552455,114764,1759492,269772,5573913,12858260,4910270,1781364,1037214,556502,2200485,633909,695866,912949,158359,260623,321837,911139,145417,3218397,861463,82577,697200,4550253,2126544,266341,226303,801184,484479,1019011,183255,1210732,295287,885960,945258,2479503,273061,616737,126419,1721407,428531,330462,5290101,372469,206065,1421794,671411,285177,7108367,1789652,1074722,1272520,473376,464676,1261264,700849,3367413,194165,581978,4090143,346557,452423,680516,3647100,1299973,2318836,210236,163752,2807491,778236,701891,284495,83622,4037985,919129,486361,317292,269429,261698,1856247,406219,1043901,1147546,575580,1275241,359011,218201,162146,153920,852253,1261645,534217,633312,2571855,389176,124127,209699
1028094,2019-04-01 00:00:00,2917779,3999239,923398,1227863,1141536,513356,451679,2213452,2526328,338118,608301,240791,178256,468191,290073,114602,915607,358379,144865,4621017,2744937,338403,403490,135910,3071449,2688768,4521791,1898004,494884,1861839,329071,27834726,113834,1864945,286372,5745469,12698873,4897655,1799488,1104431,584860,2264606,664020,714956,991802,165734,258416,365790,993316,157088,3255295,873005,84254,721757,4637276,2210031,284657,230504,799082,523034,1080013,195187,1277232,320458,937635,912373,2526468,276539,646672,134383,1800023,471731,342367,6791540,392774,226611,1543405,721740,283909,7602709,1725396,1148230,1373573,522979,499454,1328445,759080,3457764,199981,573125,4201435,371330,458160,715408,3715468,1344021,2456478,241376,161882,2942737,869254,723138,300537,90019,4250468,935911,505354,347327,282680,282938,2017266,422750,1162199,1215246,595419,1411064,386952,226633,161097,158539,937149,1375390,580408,694220,2747127,431931,138188,218039
926101,2019-05-01 00:00:00,3214920,4083709,959018,1226975,1143156,529143,481646,2352531,2706886,361648,614413,245786,183144,481340,284993,127250,940898,344459,129272,4867880,2981316,354290,419806,145574,3242780,2787262,4789644,1986164,573504,2031428,345478,29288996,117836,2024562,292916,6422963,12904079,5402444,1904812,1137938,620769,2363810,718439,803126,963750,183488,223073,333932,996215,161059,3513095,802079,90924,737982,4902983,2327743,315001,264161,872412,557179,1133550,205967,1349499,334483,957536,1009189,2699136,309957,683360,134450,1854212,477670,364696,6291037,399432,229012,1523034,721898,246939,8042536,1819674,1251596,1535298,565186,551982,1476899,751477,3622061,207370,598564,4427934,380639,499995,672485,3766170,1259160,2580004,239054,178528,3097818,813655,746352,295086,90768,4367412,972296,528443,342901,289466,279036,2185857,465756,1188012,1365819,706603,1433483,401185,241413,176812,174788,976183,1391116,577750,703040,2835521,429138,147099,233632
829571,2019-06-01 00:00:00,3294894,3782151,930368,1131260,1035168,448756,428321,2185491,2408877,343513,574856,232796,171248,407059,260471,131249,825864,275774,125622,4554328,2733099,346197,413829,142938,3019316,2368650,4312439,1566470,535289,1909837,278496,27400310,104604,1600519,262039,5490910,11132495,4751125,1677048,1026958,597113,2007555,612212,746198,893722,180912,221864,289350,889869,159186,3305664,712883,95241,564483,4285633,2001472,275188,276884,761676,463267,954228,199884,1251856,304285,799477,811227,2370942,324616,575202,114880,1596507,369222,340248,6733636,359962,213542,1364954,619635,250395,6989638,1580438,1096317,1279173,516152,487890,1371515,679785,3281124,193711,476826,3951590,352288,497918,567361,3399666,1162835,2332409,229005,181312,2821627,759685,659286,253967,86756,3873525,872331,466070,319936,281439,270116,1831499,457159,1090353,1221640,701789,1306245,359144,225940,179171,164140,874010,1191560,525650,629959,2501360,346703,136200,186850
1061269,2019-07-01 00:00:00,3750722,4306053,1079295,1307571,1135078,548919,457460,2335662,2628617,374085,643421,262431,180632,461511,292529,141622,995479,321583,160859,4831862,2950072,363033,436415,147264,3491661,2554214,1364626,1704438,512855,2000326,311523,34948964,112774,1840789,288688,5874747,11937264,4930041,1821774,1145770,640401,2157543,647593,782559,1082470,187703,272460,365480,981766,172679,3610730,855387,103424,640559,4712390,2321047,296079,289676,820522,510786,1037240,220357,1381382,323599,896666,837066,2560082,332611,624618,132595,1755585,405864,395333,7223580,394663,221160,1482448,720307,299030,7747860,1665675,1185459,1345994,544916,526557,1505252,818066,3617660,214116,478003,4320582,394866,522608,703479,3900239,1362038,2573933,269787,195719,3083795,908660,694758,280370,94090,4239519,937507,494149,367122,296117,306764,2021948,487091,1220030,1287048,765974,1457206,390394,258433,192748,180847,981848,1357941,565254,716529,2904734,435259,164653,242776
943335,2019-08-01 00:00:00,3788288,4019931,1035409,1215250,1072238,496666,442156,2223472,2489106,355891,591968,239068,177545,435201,273737,138119,935730,305041,143458,4686075,2827214,348622,425280,141787,3340561,2530759,1331229,1660541,552710,1860792,300916,32208347,113171,1769977,279294,5572972,11809434,4756497,1733591,1060731,599523,2087472,606083,771782,960319,173475,246313,319025,926144,163268,3541525,755997,99041,612539,4467572,2244226,274083,253245,783079,477301,999498,209452,1309690,300555,852877,873187,2426011,312660,559952,123444,1641022,382428,342866,5365183,370480,206408,1388569,668469,261936,7734887,1694994,1161148,1384863,526034,538585,1491036,735428,3450009,200528,517980,4164683,375512,507352,631809,3621724,1239872,2416065,244356,186848,2982627,824954,688246,262289,90223,4096181,906270,486058,337304,289748,296163,1908683,456831,1131564,1353250,732620,1344182,366026,243546,183948,161431,946938,1258854,554929,664702,2698424,363438,141070,190777
820433,2019-09-01 00:00:00,3921127,4254265,1004138,1187179,987401,488719,442557,2231880,2565093,371604,619190,258405,190566,422277,254529,132798,925714,295007,138346,4773989,2799325,345905,418453,142736,3584779,2427110,1286334,1625998,589414,1824398,294246,33937661,112766,1828180,284101,5481148,11723914,4650577,1744852,1069635,597579,2044234,608985,748624,1020077,168611,249872,301157,930088,158650,3461180,716905,99762,641095,4519690,2155744,269434,245628,798646,474962,966390,207267,1291221,293950,879576,934462,2369275,320491,592156,127983,1648641,388351,327380,5015081,366285,202588,1343786,641454,224167,7835938,1673040,1203024,1433979,543023,559768,1532295,703956,3484015,194635,547725,4228349,365731,520042,597689,3323763,1093827,2453376,237102,195528,3017367,749041,678463,277618,90061,4185986,915448,493218,338735,302198,289685,1935882,469092,1102463,1364425,742589,1389558,374897,246874,186111,162267,904917,1259767,537382,638765,2690701,372789,144444,200676
816785,2019-10-01 00:00:00,4020733,4293471,988198,1257031,1112572,498594,446995,2280626,2582309,379427,596462,250573,195722,440562,261700,136323,947742,302500,138361,4949469,2842958,354261,435025,145795,3889423,2468351,1363900,1632637,551147,1839539,308501,35363549,116053,1864268,289859,5852923,12767452,5050149,1916156,1086926,601365,2071229,627024,758894,1046698,172870,241711,309719,945643,160938,3679858,783270,100349,652532,4613117,2241498,271201,250791,796438,455824,955570,211137,1279719,293707,889506,933198,2448929,325782,593312,129382,1748354,386859,321434,6310501,376883,207918,1360120,627900,243411,8060159,1741674,1201691,1448399,537449,573438,1575207,750761,3570027,198683,568670,4356998,365685,517158,606907,3428814,1119208,2482517,238234,214592,3142467,767219,713318,287627,94183,4380817,952876,508315,334771,301299,295672,1965188,486913,1117648,1364473,725892,1389167,373027,251368,189734,163830,931388,1284645,553771,644567,2774563,376047,144959,201289
901061,2019-11-01 00:00:00,3900694,4163178,954530,1248170,1107969,518510,437398,2303300,2548181,355505,593328,207581,192879,443250,270102,141528,967583,317534,146740,4811788,2839416,344235,400244,127221,4088094,2579617,1428306,1642928,581429,4973628,301464,33235404,116322,1811332,287254,6338553,15529049,5000736,1845125,1079888,609487,2221475,645865,797599,1037618,182542,256024,333900,998114,164310,3726244,832023,100924,631150,4645093,2287004,293516,267579,806258,502414,1054914,227078,1348163,323961,937620,957682,2562537,329847,629315,140280,1866840,398421,380079,5028568,383933,206476,1459419,647345,287766,8138857,1774103,1192493,1464177,551038,566942,1586795,791400,3548251,213198,518249,4411252,380925,516596,646670,3482363,1203266,2439227,240376,216544,3195935,797709,716733,274831,93011,4108858,924440,502355,331973,293486,299419,2025199,457307,1133172,1376962,759631,1358707,363282,242772,192624,171351,901431,1291579,569138,659847,2823427,386538,148033,207538
1186868,2019-12-01 00:00:00,4224869,4722004,1066780,1459632,1309591,659938,529470,2748688,3036291,426309,698224,258450,218503,532608,323449,163017,1202756,403655,181578,5600505,3093514,409950,497730,169980,4820047,2927771,1527108,1875140,574577,2330369,302554,37839515,132770,2110609,311413,7127848,17685329,5290628,2006199,1278151,720799,2487180,756753,914293,1186113,216436,261184,434275,1210046,194840,4178753,1001585,115005,671970,5191130,2667035,329403,308345,887757,646709,1247396,265918,1575706,380382,1107084,1005440,2968722,363981,730590,158694,2245544,470457,447830,5067669,434693,238047,1728268,782708,332576,9150364,1960317,1338796,1677368,635598,624464,1712114,914663,4254846,248547,511466,4999895,434597,536474,769142,4100030,1411710,2953619,293388,254487,3744278,1005468,883203,346546,117123,4848195,1097049,557230,381025,324209,376297,2486116,542607,1355999,1513295,830088,1691438,422231,275745,227015,213750,1090681,1575000,708149,860022,3346956,472085,178803,224353
1066877,2020-01-01 00:00:00,4212314,4376091,960890,1280716,1182670,529759,448698,2310758,2520160,376832,596669,217387,195619,454568,297463,145945,946147,312506,151784,4925663,2777433,374739,442256,148310,4087493,2548351,1377840,1625788,549216,1892891,282695,33679402,121597,1744553,307542,6703326,14359583,5040943,1792851,1114149,628837,2046553,649331,777995,1006847,181562,239161,373728,1059679,166772,3635009,977779,98334,620326,4310899,2238672,278764,253564,791406,490022,1024065,226510,1307372,302119,961965,916418,2517469,323755,630360,133868,1786561,401461,349402,4795496,397847,211434,1451996,658248,335300,7496132,1631813,1142237,1370795,514558,532843,1521361,795592,3624972,212256,500761,4307631,387156,503049,711428,3779319,1351385,2431920,240276,220235,3191846,820335,696049,283120,94858,4195777,952018,518423,327094,322610,301966,2007174,471841,1088547,1341971,761944,1475823,366987,243871,190031,181786,942894,1306044,576692,682104,2830583,389914,149194,210649
905576,2020-02-01 00:00:00,4169812,4205057,948121,1249733,1166649,485550,446979,2243132,2471259,363745,576710,210538,193893,415604,271739,136942,897726,296625,135840,4808151,2688996,358832,431732,142232,4177947,2500088,1317439,1618822,594116,1788765,284612,32127688,117008,1759680,280360,6594263,14490390,5081787,1770865,1064334,601430,1995543,624853,733882,954110,172129,247252,330155,982354,156027,3563753,905233,96176,598743,4259355,2072279,273192,257004,757696,448546,993842,215204,1271796,289271,947791,899147,2416416,317756,618917,130468,1712201,389804,305189,5023142,363958,197095,1370510,607001,311750,7654390,1638317,1143364,1384859,525467,523569,1474755,740631,3502975,196620,540244,4241591,372742,477341,648829,3594952,1264336,2381265,229338,223217,3114666,788129,653447,264727,89508,3986164,914045,488981,313750,313179,273738,2003033,473031,1051958,1326824,736557,1367200,359002,236837,185865,169663,916510,1227676,548908,620882,2709568,353669,143976,201308
876266,2020-03-01 00:00:00,3912456,4377006,939369,1233173,1041239,472753,445371,2235736,2555046,413072,592780,263779,226622,380076,261159,148160,871569,292136,127478,4809737,2755733,379010,458187,154417,4263101,2265655,1101051,1612668,482385,1765922,245797,36257334,128211,1659854,285097,6334607,12266360,4761277,1506327,1088293,650024,1991336,620242,740148,933452,178280,202135,339900,1015186,160495,3215484,734909,101705,554256,3782009,2071513,269173,260589,733103,420785,947725,237402,1291345,297156,906746,775488,2119334,341133,625732,140200,1689268,397069,285135,3011756,376042,219152,1340434,597673,255826,7157444,1281961,1176815,1304977,552153,564480,1416724,699585,3282184,205936,443083,3998314,362052,478517,608885,3060556,998254,2338540,242867,241386,3177440,743944,645866,279952,100146,3753512,932985,503582,286320,329222,283584,1933147,490286,986770,1388965,788753,1428540,388393,257202,203900,163649,929594,1234591,554390,547924,2445765,334272,156863,204710
539571,2020-04-01 00:00:00,3071872,3030590,704071,731195,581070,295541,320446,1707706,1909672,361510,442406,248003,192778,250065,181648,122099,525470,207383,70231,3772409,2242792,333192,408216,137542,2665889,1183347,554132,866874,277297,1107028,133447,32792304,112316,999394,195002,4216505,9624906,2999446,601988,841878,545367,1329462,411799,543333,518758,135481,111453,180283,584596,118232,2085087,350778,85642,366970,2175233,1160688,177139,189653,469674,267020,531919,181552,909967,194796,501715,434078,1075350,287895,412952,105991,1138561,286454,138201,954193,285735,162528,737583,385101,123584,4509865,663588,925017,916724,447465,434218,947914,393291,1874442,150757,222205,2541522,276606,378592,325796,1350049,392406,1550916,189900,221843,2412009,445919,497721,229527,73994,2703860,755927,420068,229120,254083,243781,1128661,400665,656677,1191100,713043,995262,300583,220080,164922,102961,670217,779083,424950,277301,1208833,200686,119796,169059
541436,2020-05-01 00:00:00,3370045,3331175,787654,784885,634471,323456,328531,1878983,2208391,406038,513063,270404,206242,284740,206240,132757,566657,217138,73700,3966813,2325763,349548,427971,136517,3124038,1219588,669747,946410,285116,1165438,131404,36603113,119900,1011953,197700,5520577,8535070,3395797,611131,889212,600667,1528654,475471,588558,546607,138318,115653,175904,530636,108410,2502590,381096,92671,426195,2558738,1197286,189801,199553,492011,275805,614254,176050,914457,201043,559375,558091,1158023,297515,416819,107638,1149565,288121,145372,1034674,319607,157344,780016,391359,124905,5545061,774746,1034580,1014693,502331,491155,1049986,405009,2036162,166825,251706,2616839,284521,377652,335068,1387693,380944,1686484,199651,214846,3043793,454287,491988,240785,81200,2983291,792522,463075,235530,283850,253859,1139652,442874,713460,1224320,664497,1073481,315606,231048,177777,114070,705133,831599,422693,311906,1255071,208812,126663,165903
591046,2020-06-01 00:00:00,3670192,3739666,850283,945202,732699,357908,354288,1968218,2448191,425944,548873,262841,217077,355141,217534,138649,589191,226152,77253,4255482,2426150,359757,453762,149025,3946676,1377454,682053,1059810,309758,1265746,145749,40715552,121743,1089426,208135,5578762,8946106,3776029,675818,956243,617359,1795469,552555,642685,691976,159743,138850,216555,599885,129642,2878250,461554,97576,484301,3076548,1347089,220847,238998,570543,287679,629365,203632,1028470,225167,613364,548332,1295423,328710,452989,113842,1292630,315358,150651,1369031,324011,173053,896544,474048,152889,6277468,1031936,1055659,1141061,498976,507583,1125176,427175,2229766,166244,274361,3077264,316025,423456,413331,1846605,512144,2090323,214292,216425,3059190,521862,541186,247008,79174,3134139,790300,480678,262648,295281,256926,1359694,453457,815789,1274127,695466,1320525,343587,236656,171175,130971,749142,936929,451604,351719,1591744,269032,137728,187041
783311,2020-07-01 00:00:00,4206919,3929279,924697,1091115,878164,407233,380652,2008060,2490255,427293,563665,246328,215393,374792,236069,143005,717794,255233,96328,4565072,2731625,389312,479980,158553,4476433,1728822,735205,1241170,347009,1492944,182763,41031004,131344,1312123,241034,6122053,11061416,4483119,776547,1035305,643142,1905268,578219,678424,740242,166552,164537,277897,783093,141215,3174843,571886,100575,518426,3419614,1552232,231734,241499,637848,351203,791413,220805,1153806,257587,755616,659935,1693744,334869,523100,126059,1527092,355318,219279,1539264,349304,200563,1135353,521581,205999,6072379,1036611,1036098,1149335,501316,498587,1178394,516851,2391063,164489,317785,3650002,352033,465046,484259,2399345,721418,2184211,219652,222251,3343533,671851,617427,268241,89179,3363968,860918,511911,279639,304969,276062,1602511,455101,816858,1191231,682740,1254111,336343,231302,173277,143196,809167,1044282,484245,450104,1868857,309955,146664,199772
834883,2020-08-01 00:00:00,4606618,4277230,1007902,1128248,900880,442567,395525,2084876,2629050,431980,580741,263667,226709,385398,246801,137438,799481,265244,106965,4754116,2814066,402859,480642,160991,4653852,1891909,819809,1305322,367200,1544699,198726,41329547,130248,1567887,247674,5676518,12785901,5112218,855027,1076590,664986,1998122,583798,703131,792727,165776,179690,293120,803895,142934,3320968,601808,100260,541624,3578239,1707959,251640,233576,672885,397268,855099,231154,1218125,273739,839931,726546,1919505,325673,544231,133713,1636066,379487,257399,1750571,351326,200554,1209833,533790,214548,6678881,1230765,1088637,1272913,521910,528431,1290913,553342,2683930,171046,343390,3790569,359164,476356,541149,2638952,798601,2198632,215936,224117,3483821,748174,657909,279640,93029,3725696,949552,548759,310875,327234,292978,1729235,469024,870906,1344180,756354,1332332,344588,236305,175082,148001,838847,1103986,510239,453702,1931253,319440,148837,199142
812223,2020-09-01 00:00:00,4540190,4215002,995913,1151775,946257,450331,385784,2052711,2510149,417176,557520,254239,213821,389053,243978,134229,804855,266844,113566,4631090,2681096,388022,457334,153930,4762853,1866217,814055,1272454,348498,1476731,195964,41291183,116983,1741468,244923,6790969,12245137,5365993,890175,1032133,647154,1934523,563296,672738,787501,157306,184401,292814,802380,140943,3313533,639048,95297,541565,3613719,1680234,241018,219862,663394,369626,866731,220794,1187710,258686,807768,715307,1847913,307946,534803,129563,1561737,369443,259644,2042519,340585,194544,1158554,533612,212616,6589434,1284135,1045669,1235653,488123,497142,1284145,561361,2714685,166251,357699,3626570,340744,463741,564846,2652615,831052,2150116,211900,215154,3431704,750556,660857,275948,92845,3670227,931639,516630,306440,315550,280475,1755921,453704,891717,1307143,706804,1317602,341195,230064,165314,143598,835241,1111141,498590,514197,2091089,312547,145597,190867
840263,2020-10-01 00:00:00,4774352,4301715,1029268,1283229,1092652,479517,412225,2138781,2664338,448092,596352,269039,223761,419631,264835,144383,866005,286746,122002,5616306,2002934,397959,476347,156254,5149549,2042904,897066,1366785,360631,1573198,215506,52887748,125242,2060729,258474,7253551,13765545,5910760,1009261,1069889,676391,2118083,610769,711753,833582,166634,208491,299805,855526,153013,3508943,712500,100766,577968,3808992,1772078,255884,229076,721431,390391,916488,236792,1269554,274674,881016,759896,1981815,325640,565130,136923,1419566,389063,251965,2165610,366372,205141,1237959,576392,245359,6933873,1679407,1107831,1314924,517815,532313,1377252,612270,2994310,180056,400174,3912684,362973,489174,563361,2666528,854003,2314026,232195,234845,3660791,805057,720391,295168,97190,3850430,1001595,528767,323335,318149,302956,1858799,491320,976024,1398140,767250,1386858,362665,248247,177319,156762,899086,1210379,518941,558773,2233088,330076,151455,189823
899405,2020-11-01 00:00:00,4803972,4408459,1046394,1340825,1113285,511221,430303,2125968,2738933,443766,601499,272552,226373,434601,279884,150623,959344,312383,131845,4975790,1742371,343955,431007,139796,5852094,2119510,962726,1419275,394301,1710152,217093,59164163,125086,2209672,259734,8573649,16441907,6466886,1024930,959421,692295,2160595,630779,709988,882153,171637,216146,331009,915056,157909,3387306,729748,96113,560063,3736221,1836151,275061,239819,713218,433105,962898,248307,1294835,281171,920801,850970,2098052,312019,601244,144073,1507115,397440,292019,2216897,380649,210081,1325521,620254,261267,7466063,1906529,1135273,1402526,548816,582522,1422261,641123,3223185,192555,405981,3943842,361840,497776,647755,3063077,1033918,2367609,226429,206945,3893097,830964,731575,297723,99640,4024867,1007744,564976,315532,319078,303229,1922419,490412,997175,1414557,765744,1424550,340667,235291,184643,163492,910890,1260763,543683,598877,2532971,344496,148017,193292
